Depth,XRF/Hardness Sample #,Sample Location Quality,LWIR 1,LWIR 2,LWIR 3,LWIR 4,LWIR 5,LWIR 6,LWIR 7,LWIR 8,LWIR 9,LWIR 10,LWIR 11,LWIR 12,LWIR 13,LWIR 14,LWIR 15,LWIR 16,LWIR 17,LWIR 18,LWIR 19,LWIR 20,SWIR 1,SWIR 3,SWIR 4,SWIR 5,SWIR 6,SWIR 7,SWIR 8,SWIR 9,SWIR 10,SWIR 11,SWIR 12,SWIR 13,SWIR 14,SWIR 15,SWIR 16,SWIR 17,SWIR 18,SWIR 20,HLD,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ba,Pb,Th,U
25.777787,236,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,88.88888889,0,0,11.11111111,0,0,0,0,0,0,0,0,0,812,0,2.5729,3.5173,31.9603,0.0868,0.4455,0,2.5859,5.7283,0.2106,0.0054,0,0.6248,1.4613,0.0006,0.0019,0.0005,0.0025,0.001,0.0003,0,0.0059,0.0061,0.0022,0.0205,0.0007,0.0009,0.0249,0.0016,0,0.0005
25.880134,237,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,88.88888889,0,0,0,0,0,0,77.77777778,22.22222222,0,0,0,0,0,0,0,0,0,0,0,770,0,2.278,3.9746,34.5308,0.0956,0.5926,0,2.9396,4.5889,0.2798,0.0068,0.004,0.496,1.6242,0.0007,0.0018,0.0006,0.0039,0.0011,0.0004,0,0.0074,0.0061,0.0024,0.0316,0.0009,0.0016,0.0225,0.0013,0.0003,0
25.985819,238,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,33.33333333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,805,0,2.282,3.7072,33.8737,0.0942,0.5538,0,2.7136,4.9771,0.2487,0.0024,0.0048,0.5524,1.5763,0.0007,0.0014,0.0008,0.0043,0.0009,0.0005,0,0.0067,0.0063,0.0025,0.0247,0.0008,0.0013,0.0193,0.0016,0.0012,0.0018
26.172714,240,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,33.33333333,0,0,0,0,0,0,0,11.11111111,77.77777778,0,0,0,11.11111111,0,0,0,0,0,0,0,791,0,3.0203,2.7837,29.6328,0.1013,0.4156,0,2.203,7.1385,0.2099,0.0032,0,0.8767,1.5484,0.0005,0.0022,0.0005,0.004,0.0006,0.0003,0,0.0053,0.0058,0.0023,0.023,0.0007,0.0012,0.0139,0.0013,0.0007,0.0003
26.279511,241,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,22.22222222,0,0,0,0,0,0,0,33.33333333,44.44444444,0,22.22222222,0,0,0,0,0,0,0,0,0,839,0,2.9949,3.0045,30.4143,0.1164,0.4694,0,2.2187,7.0206,0.2329,0.0035,0.0023,0.858,1.5967,0.0006,0.0021,0.0007,0.0053,0.0007,0.0003,0,0.0053,0.006,0.0026,0.0257,0.0006,0.0012,0.0201,0.0009,0.0004,0.0003
26.368509,242,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,66.66666667,0,0,33.33333333,0,0,0,0,0,0,0,0,0,798,0.0246,2.4314,3.1493,29.6084,0.0949,0.5353,0,2.3813,5.7736,0.2388,0.0027,0.0034,0.6832,1.6114,0.0005,0.0019,0.001,0.0045,0.0008,0.0004,0,0.0063,0.0062,0.0023,0.0289,0.0008,0.0014,0.0216,0.0011,0,0.0006
26.479756,243,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,55.55555556,22.22222222,0,0,0,0,0,44.44444444,55.55555556,0,0,0,0,0,0,0,0,0,0,0,842,0,2.0864,2.9302,29.4535,0.1088,0.5052,0,2.3258,4.9667,0.2111,0.0039,0,0.554,1.4068,0.0005,0.0015,0.0009,0.007,0.0006,0.0004,0,0.0062,0.0062,0.0025,0.0249,0.0006,0.0015,0.0155,0.0009,0,0.0009
26.57654,244,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,44.44444444,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,844,0,2.3335,3.871,32.9536,0.1052,0.5827,0.0172,2.8881,5.6617,0.2342,0.0052,0.002,0.6207,1.6786,0.0007,0.0018,0.0008,0.0063,0.0009,0.0006,0,0.0066,0.0063,0.0023,0.0218,0.0011,0.0012,0.0249,0,0.0005,0.0011
26.683337,245,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,11.11111111,0,55.55555556,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,0,829,0,2.5494,3.8725,33.9316,0.12,0.5558,0,2.8598,6.1145,0.2412,0.0049,0.0042,0.665,1.5761,0.0007,0.0018,0.0008,0.0062,0.001,0.0006,0,0.0064,0.0065,0.0023,0.0246,0.0005,0.0012,0.0257,0.0012,0,0
26.781235,246,GOOD,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,0,0,0,0,0,0,830,0,2.3389,3.5656,36.4335,0.1018,0.5473,0,2.5749,5.5037,0.2212,0.0059,0.0021,0.61,1.6058,0.0008,0.0017,0.0009,0.0063,0.0009,0.0005,0.0002,0.0064,0.0059,0.0023,0.021,0.0008,0.0011,0.0205,0,0,0
26.882469,247,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,33.33333333,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,796,0,2.5542,4.391,33.3075,0.1296,0.6559,0,3.0829,5.1638,0.2911,0.0024,0.0034,0.5987,1.7887,0.0008,0.0024,0.001,0.0077,0.0012,0.0005,0,0.0075,0.0068,0.0028,0.0311,0.0011,0.0015,0.0223,0.0015,0.0006,0.0005
26.985929,248,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,0,0,44.44444444,0,0,33.33333333,0,0,0,0,0,44.44444444,55.55555556,0,0,0,0,0,0,0,0,0,0,0,825,0,2.208,3.9707,31.7945,0.1107,0.6148,0.0288,2.8763,5.5724,0.2696,0.0063,0,0.5694,1.6773,0.0007,0.0016,0.0008,0.0171,0.001,0.0004,0,0.0071,0.008,0.0027,0.0236,0.0007,0.0013,0.027,0.0011,0.0004,0.0005
27.079377,249,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,33.33333333,0,0,0,0,0,33.33333333,0,0,66.66666667,0,0,0,0,0,0,0,0,0,800,0,2.2863,3.3592,32.9748,0.1249,0.4921,0.0475,2.6314,6.2908,0.2177,0.0032,0,0.6635,1.457,0.0006,0.0016,0.0011,0.0049,0.0008,0.0004,0.0002,0.0061,0.0064,0.0023,0.0221,0.0007,0.0011,0.0216,0.0008,0.0003,0.0005
27.185061,250,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,0,0,0,0,0,0,825,0,2.2028,3.4503,32.5739,0.1299,0.5138,0,2.6526,5.1722,0.2309,0.0032,0.0027,0.5852,1.4745,0.0007,0.0012,0.0013,0.0049,0.0008,0.0004,0.0002,0.0064,0.0061,0.0025,0.0252,0.0009,0.0012,0.0207,0.0015,0.0005,0.0004
27.291858,251,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,11.11111111,77.77777778,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,813,0.0758,2.4779,3.4512,32.8043,0.1119,0.4667,0,2.6298,5.9795,0.2199,0.0031,0.0016,0.6698,1.4561,0.0006,0.0015,0.0012,0.0086,0.0009,0.0005,0.0003,0.0061,0.0065,0.0021,0.0214,0.0005,0.0011,0.0236,0.0012,0,0.0004
27.390868,252,GOOD,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,0,791,0,3.1608,2.6062,30.0183,0.1102,0.3931,0,1.9808,7.9329,0.173,0.0029,0,0.9438,1.5273,0.0006,0.0015,0,0.0088,0.0006,0.0003,0.0002,0.0043,0.0062,0.002,0.0223,0.0006,0.0011,0.0183,0,0,0.0009
27.48654,253,GOOD,0,0,0,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,0,11.11111111,77.77777778,0,0,0,11.11111111,0,0,0,0,0,0,0,753,0.1057,2.7907,2.2366,27.9136,0.086,0.3651,0,1.8163,6.8314,0.1692,0.0059,0,0.8057,1.3512,0.0004,0.0018,0.0008,0.0093,0.0008,0.0003,0.0002,0.0045,0.0063,0.0021,0.0224,0.0004,0.0012,0.0129,0,0,0
27.58555,254,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,77.77777778,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,806,0,3.1637,3.1676,32.5149,0.1069,0.4693,0,2.3339,7.2904,0.2308,0.0018,0.0016,0.8966,1.6029,0.0007,0.0021,0.0007,0.004,0.0006,0.0006,0.0002,0.0054,0.0066,0.0023,0.0231,0.0008,0.0015,0.0202,0,0.0005,0.001
27.695685,255,GOOD,0,0,0,22.22222222,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,11.11111111,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,811,0.0723,2.9773,2.9288,32.4564,0.0869,0.4335,0,2.2132,7.2942,0.2033,0.0034,0,0.8787,1.5249,0.0006,0.0017,0.0008,0.0036,0.0007,0.0003,0.0002,0.005,0.006,0.0021,0.0227,0.0006,0.0011,0.0228,0.0014,0,0
27.884804,257,GOOD,0,0,0,11.11111111,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,33.33333333,55.55555556,0,0,0,0,22.22222222,11.11111111,0,11.11111111,0,0,0,0,0,0,0,0,0,818,0,2.3181,3.1314,31.1021,0.0895,0.4293,0,2.5979,5.612,0.2139,0.0053,0,0.6355,1.4247,0.0005,0.0015,0.0006,0.0066,0.0007,0.0003,0.0003,0.0064,0.0061,0.0023,0.0235,0.001,0.0008,0.0216,0.0014,0.0005,0.0006
27.992714,258,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,824,0,2.37,3.6761,32.7079,0.1003,0.4996,0.0636,2.763,6.0361,0.2315,0.004,0,0.6734,1.5294,0.0006,0.0018,0.0008,0.0063,0.0005,0.0005,0,0.0062,0.0066,0.0022,0.023,0.0006,0.0014,0.0221,0,0.0004,0.0005
28.092836,259,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,33.33333333,0,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,0,771,0.1954,1.9895,5.3781,30.3407,0.149,0.7993,0.0442,3.9776,3.5624,0.3029,0.0077,0.0026,0.4194,2.0627,0.0009,0.0028,0.0022,0.0125,0.0015,0.0009,0,0.011,0.0063,0.0031,0.0185,0.0012,0.0008,0.0366,0.0021,0.0005,0.0006
28.196296,260,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,44.44444444,44.44444444,0,11.11111111,0,0,0,0,0,0,0,0,0,794,0,2.2443,4.9844,31.4973,0.1264,0.8414,0.062,3.4707,4.5004,0.3186,0.006,0.0049,0.5367,2.0701,0.0009,0.0026,0.0018,0.0078,0.0014,0.0008,0,0.0088,0.0062,0.0027,0.0239,0.001,0.001,0.0268,0,0,0.0004
28.290856,261,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,22.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,0,795,0,2.6483,3.5686,31.5066,0.1066,0.5871,0,2.6825,6.2993,0.245,0.0057,0.0013,0.7358,1.683,0.0007,0.0018,0.0005,0.0123,0.001,0.0006,0,0.0068,0.0066,0.0023,0.0228,0.0008,0.0009,0.0185,0,0,0
28.384303,262,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,55.55555556,33.33333333,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,0,0,0,0,0,0,810,0,2.3691,3.7659,31.2609,0.0755,0.5904,0,2.8191,5.1764,0.2547,0.0061,0.0014,0.568,1.6755,0.0007,0.0018,0.0011,0.006,0.001,0.0005,0,0.0074,0.0063,0.0023,0.024,0.0011,0.001,0.0275,0.0024,0.0004,0.0008
28.509946,263,GOOD,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,77.77777778,0,0,0,0,11.11111111,0,0,0,0,0,0,55.55555556,33.33333333,11.11111111,0,0,0,0,0,0,0,0,0,0,810,0,2.8282,2.158,30.4284,0.0867,0.3715,0,1.7701,9.1015,0.1508,0.0023,0,0.8621,1.2091,0.0004,0.0013,0,0.013,0.0003,0.0002,0,0.0036,0.0151,0.0019,0.0223,0.0005,0.0007,0.0475,0.0008,0,0
28.596146,264,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,55.55555556,0,0,0,0,0,0,88.88888889,11.11111111,0,0,0,0,0,0,0,0,0,0,0,842,0,2.7831,3.1891,32.1343,0.1041,0.4318,0,2.6453,6.9298,0.203,0.0046,0,0.7766,1.4927,0.0007,0.0015,0.0004,0.0107,0.0009,0.0004,0,0.0058,0.0066,0.0023,0.0213,0.0006,0.0012,0.0227,0,0,0.0004
28.700027,265,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777778,0,0,0,0,22.22222222,0,0,0,0,0,0,88.88888889,0,11.11111111,0,0,0,0,0,0,0,0,0,0,816,0,2.3929,3.3763,32.1303,0.0914,0.5026,0,2.613,5.9772,0.2275,0.0041,0,0.7132,1.6152,0.0006,0.0019,0.0055,0.0175,0.0008,0.0006,0,0.0068,0.0065,0.002,0.0221,0.001,0.0013,0.0268,0.0011,0,0.0005
28.798383,266,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,832,0,3.5223,2.6508,29.7207,0.1025,0.4418,0,2.0765,8.4726,0.1998,0.0039,0,1.1397,1.7327,0.0006,0.0024,0.0025,0.0033,0.0006,0.0002,0,0.0048,0.0066,0.002,0.0201,0.0005,0.001,0.0219,0.0015,0,0
28.895633,267,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,751,0,2.7562,3.231,28.9807,0.1347,0.5612,0.0208,2.5801,7.2453,0.2402,0.0033,0,0.9037,1.7714,0.0006,0.0021,0.0007,0.0042,0.0008,0.0005,0,0.0063,0.0072,0.0026,0.0289,0.0007,0.0017,0.0273,0.0009,0,0.0005
28.975202,268,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.66666667,11.11111111,0,0,0,22.22222222,0,0,0,0,0,0,0,803,0,2.8809,3.2639,30.0502,0.1063,0.5296,0,2.6488,6.9382,0.2229,0.0045,0,0.8429,1.6666,0.0007,0.0017,0.001,0.0062,0.0008,0.0003,0,0.0061,0.0066,0.0024,0.023,0.0008,0.0013,0.0296,0.0006,0.0005,0.0009
29.076873,269,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,11.11111111,0,0,66.66666667,11.11111111,0,0,0,0,0,0,768,0.1136,2.3285,3.4781,28.3756,0.1192,0.6007,0.0339,2.754,6.0798,0.2575,0.0038,0.0021,0.7189,1.7232,0.0006,0.0021,0.0012,0.0058,0.0009,0.0006,0,0.007,0.007,0.0025,0.0258,0.0007,0.0014,0.0263,0.0009,0.0006,0.0004
29.178544,270,GOOD,0,0,0,0,0,22.22222222,0,0,0,11.11111111,0,11.11111111,0,55.55555556,0,0,0,0,0,0,0,0,0,0,0,33.33333333,44.44444444,22.22222222,0,0,0,0,0,0,0,0,0,0,770,0.1768,2.6691,3.5775,28.2933,0.1169,0.5545,0,2.8473,6.2198,0.2299,0.0032,0.0021,0.7561,1.7404,0.0006,0.0026,0.0012,0.0078,0.0009,0.0004,0,0.0074,0.0067,0.0023,0.0195,0.0007,0.0011,0.0321,0.0007,0,0.0008
29.27027,271,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,55.55555556,0,0,0,0,0,0,77.77777778,22.22222222,0,0,0,0,0,0,0,0,0,0,0,838,0.2601,2.3351,3.5339,27.628,0.0988,0.611,0,2.8384,5.3163,0.2442,0.005,0.0022,0.6495,1.7165,0.0005,0.0022,0.0015,0.0056,0.001,0.0008,0,0.0074,0.0065,0.0026,0.0209,0.001,0.0012,0.0171,0.0014,0.0009,0.0005
29.368625,272,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,11.11111111,0,0,0,0,0,0,77.77777778,22.22222222,0,0,0,0,0,0,0,0,0,0,0,797,0,2.66,3.4147,30.8254,0.116,0.5101,0,2.7489,6.5396,0.2179,0.003,0.0021,0.7866,1.61,0.0006,0.0018,0.0011,0.0081,0.0008,0.0005,0,0.0062,0.0067,0.0023,0.0235,0.0008,0.0015,0.0269,0.0009,0.0006,0.0007
29.462561,273,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,22.22222222,33.33333333,44.44444444,0,0,0,0,0,0,0,0,0,0,811,0,2.6201,2.6579,30.8967,0.1057,0.4515,0,2.209,8.2342,0.2661,0.002,0.0016,0.8343,1.3663,0.0006,0.001,0.0005,0.012,0.0002,0.0002,0,0.0046,0.0117,0.0029,0.0495,0.0007,0.0027,0.0266,0,0,0
29.578598,274,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,11.11111111,0,0,0,0,0,0,0,0,0,813,0,3.1372,2.694,29.2087,0.1123,0.4355,0,2.1174,8.1866,0.236,0.0009,0.0037,1.0237,1.6055,0.0006,0.002,0.0007,0.003,0.0007,0.0005,0,0.0052,0.0068,0.0024,0.0313,0.0008,0.0018,0.0127,0,0,0.0006
29.670323,275,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,0,742,0,2.7794,3.0589,29.4529,0.0983,0.5041,0,2.4086,6.4336,0.2474,0.0031,0.0024,0.8021,1.5919,0.0005,0.0019,0.0003,0.004,0.0007,0.0005,0,0.0062,0.0063,0.0021,0.0297,0.0007,0.0015,0.0178,0.0014,0,0.0009
29.796307,276,GOOD,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,11.11111111,0,0,0,0,0,0,0,0,0,0,0,825,0,2.828,3.4431,31.5316,0.1178,0.5092,0,2.5643,6.6075,0.2361,0.0034,0,0.8168,1.6019,0.0007,0.0018,0.0008,0.0034,0.0006,0.0003,0,0.0065,0.0068,0.0025,0.0316,0.0007,0.0019,0.022,0.0023,0.001,0.0009
29.901294,277,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,77.77777778,0,0,0,0,0,0,0,0,0,22.22222222,11.11111111,66.66666667,0,0,0,0,0,0,0,0,0,0,824,0.1832,2.8714,2.877,31.9844,0.0912,0.4618,0,2.1874,7.5127,0.2265,0.0017,0.0023,0.8965,1.506,0.0006,0.0019,0,0.0044,0.0006,0.0004,0,0.0051,0.0073,0.0022,0.0265,0.0006,0.0012,0.0237,0.0008,0.0006,0.0009
30.000755,278,GOOD,0,0,0,0,0,0,0,0,0,22.22222222,11.11111111,11.11111111,0,33.33333333,0,0,0,0,22.22222222,0,0,0,0,0,0,66.66666667,11.11111111,22.22222222,0,0,0,0,0,0,0,0,0,0,782,0.0384,3.0742,3.1788,29.3735,0.0904,0.522,0,2.4388,7.8661,0.2296,0.0039,0.0018,0.9503,1.6961,0.0006,0.0021,0.0008,0.0101,0.0007,0.0004,0,0.0055,0.0074,0.002,0.0256,0.0009,0.0015,0.0239,0.0007,0.0005,0.0008
30.09248,279,GOOD,0,0,0,0,0,0,0,0,0,33.33333333,22.22222222,33.33333333,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,757,0.3368,2.5896,3.6942,28.4778,0.0859,0.5851,0,2.7208,5.6773,0.2442,0.0057,0.0019,0.6783,1.7275,0.0006,0.0022,0.001,0.0109,0.0012,0.0007,0.0002,0.0075,0.0066,0.0023,0.0205,0.001,0.0008,0.0265,0,0.0007,0.001
30.196361,280,GOOD,0,0,0,0,0,0,0,0,0,11.11111111,22.22222222,33.33333333,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,33.33333333,11.11111111,0,0,0,0,55.55555556,0,0,0,0,0,0,824,0.159,2.6311,3.6309,28.4859,0.0787,0.5831,0,2.7232,5.6798,0.2418,0.004,0.0021,0.674,1.7226,0.0005,0.0025,0.0006,0.0097,0.0014,0.0005,0,0.007,0.0066,0.0024,0.0202,0.001,0.0012,0.0307,0.001,0.0003,0
30.284771,281,GOOD,0,0,0,0,0,0,0,0,0,22.22222222,0,22.22222222,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,0,0,0,0,77.77777778,0,0,0,0,0,0,803,0.0266,2.7166,3.248,28.731,0.1055,0.4946,0,2.5424,6.6899,0.2082,0.0039,0.0032,0.7721,1.538,0.0004,0.0027,0.0005,0.0053,0.0009,0.0004,0,0.0062,0.0069,0.0024,0.0243,0.0008,0.001,0.0149,0.0007,0,0
30.495849,283,GOOD,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,66.66666667,22.22222222,0,0,0,11.11111111,0,0,0,0,0,0,0,819,0,2.7799,3.422,32.2751,0.0905,0.5187,0,2.4854,6.5165,0.2508,0.0035,0.0015,0.7689,1.5223,0.0007,0.0012,0.0003,0.0052,0.0009,0.0003,0.0003,0.0059,0.007,0.0024,0.0289,0.0008,0.0015,0.0232,0,0.0003,0
30.598625,284,GOOD,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,22.22222222,66.66666667,11.11111111,0,0,0,0,0,0,0,0,0,0,814,0,3.5459,2.484,31.5596,0.07,0.4246,0,1.9253,8.6374,0.1378,0.0038,0,1.0334,1.4525,0.0005,0.0016,0,0.0076,0.0005,0.0001,0,0.004,0.0067,0.0017,0.0112,0.0004,0.0006,0.0088,0.0008,0,0
30.695876,285,GOOD,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,22.22222222,0,0,0,0,11.11111111,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,790,0,2.5067,3.5948,31.1978,0.0901,0.6052,0,2.7563,5.9031,0.2791,0.0033,0.0015,0.7046,1.6613,0.0006,0.0022,0.0006,0.0055,0.0007,0.0003,0,0.0069,0.0067,0.0024,0.0288,0.0009,0.0018,0.0274,0.0009,0.0004,0.0004
30.784286,286,GOOD,0,0,0,0,55.55555556,22.22222222,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,33.33333333,11.11111111,11.11111111,22.22222222,0,0,0,0,0,0,0,704,0,3.2423,1.6969,28.0974,0.0757,0.4238,0,1.3516,9.8666,0.18,0.0011,0,1.0062,1.2405,0.0004,0.0014,0,0.0025,0.0002,0.0002,0,0.0029,0.0105,0.0018,0.0293,0.0005,0.0015,0.0122,0,0,0
30.876011,287,GOOD,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,77.77777778,0,11.11111111,0,0,0,0,0,0,0,0,0,55.55555556,33.33333333,11.11111111,0,0,0,0,0,0,0,0,0,0,736,0.1314,2.4715,3.9777,28.6701,0.0944,0.7608,0,3.0187,5.3163,0.2826,0.0044,0.0046,0.6256,1.8567,0.0006,0.0025,0.0008,0.011,0.001,0.0006,0,0.0082,0.0068,0.0028,0.0244,0.0011,0.0009,0.0272,0.001,0.0005,0.0004
30.985142,288,GOOD,88.88888889,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,11.11111111,0,0,0,0,0,0,0,0,0,836,0,2.9571,2.7549,30.4433,0.1104,0.4121,0,2.273,7.1456,0.1941,0.0053,0,0.818,1.3071,0.0004,0.0014,0.0006,0.0072,0.0005,0.0002,0,0.005,0.0064,0.0022,0.0295,0.0006,0.0016,0.0196,0.0009,0.0005,0
31.080245,289,GOOD,0,0,0,11.11111111,0,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,11.11111111,11.11111111,0,66.66666667,0,0,0,0,0,0,0,0,0,792,0,3.4663,2.3729,29.126,0.091,0.3488,0,1.9195,9.192,0.1733,0.0018,0,1.0742,1.3927,0.0005,0.0015,0.0005,0.0147,0.0005,0.0003,0,0.0039,0.0072,0.0022,0.0218,0.0006,0.0009,0.0197,0,0.0004,0
31.185186,290,GOOD,22.22222222,0,0,0,0,0,0,0,0,0,0,0,44.44444444,33.33333333,0,0,0,0,0,0,0,0,0,0,0,44.44444444,0,0,44.44444444,0,0,11.11111111,0,0,0,0,0,0,833,0,2.4841,4.5552,30.5361,0.1169,0.6971,0,3.3396,4.974,0.2857,0.0044,0.0024,0.5712,1.766,0.0008,0.0018,0.0012,0.0052,0.0015,0.0006,0,0.0082,0.0062,0.0026,0.0239,0.0009,0.0015,0.0273,0.0019,0.0009,0.0004
31.282475,291,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,11.11111111,22.22222222,0,66.66666667,0,0,0,0,0,0,0,0,0,789,0,2.7711,3.2337,30.4613,0.1003,0.4648,0,2.4591,7.0389,0.2065,0.0031,0.0015,0.8103,1.4547,0.0006,0.0017,0.0003,0.0076,0.0006,0.0005,0,0.0062,0.0068,0.0023,0.0253,0.0006,0.0014,0.0196,0.0009,0.0007,0.0009
31.380857,292,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,22.22222222,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,813,0,3.3346,2.5799,30.6136,0.1104,0.4615,0,1.9895,9.0481,0.2357,0.0022,0,0.9584,1.4374,0.0006,0.0015,0.0003,0.0089,0.0006,0.0004,0,0.0046,0.0091,0.0023,0.0398,0.0006,0.0021,0.0206,0,0.0005,0.0004
